-5.806014060974121094e+00 -2.604809999465942383e-01
1.897451758384704590e+00 1.960360717773437500e+01
9.601029396057128906e+00 3.946765136718750000e+01
1.730471229553222656e+01 5.933165740966796875e+01
2.500849723815917969e+01 7.919561767578125000e+01
3.271266555786132812e+01 9.905943298339843750e+01
4.041754150390625000e+01 1.189229812622070312e+02
4.812246704101562500e+01 1.387864990234375000e+02
5.582750320434570312e+01 1.586499786376953125e+02
6.353290939331054688e+01 1.785133209228515625e+02
7.123893737792968750e+01 1.983764038085937500e+02
7.894583892822265625e+01 2.182391662597656250e+02
8.665386199951171875e+01 2.381014862060546875e+02
9.436327362060546875e+01 2.579632568359375000e+02
1.020743637084960938e+02 2.778244018554687500e+02
1.100879974365234375e+02 2.975622253417968750e+02
1.202925872802734375e+02 3.162344665527343750e+02
1.346585998535156250e+02 3.318396606445312500e+02
1.540169219970703125e+02 3.402225341796875000e+02
1.750549621582031250e+02 3.386341247558593750e+02
1.921694946289062500e+02 3.264483032226562500e+02
2.006708221435546875e+02 3.071455993652343750e+02
2.007795104980468750e+02 2.859354248046875000e+02
1.956284637451171875e+02 2.652898864746093750e+02
1.880028991699218750e+02 2.453999786376953125e+02
1.798163452148437500e+02 2.257301483154296875e+02
1.716941528320312500e+02 2.060339355468750000e+02
1.641987457275390625e+02 1.860925292968750000e+02
1.579465026855468750e+02 1.657304992675781250e+02
1.535836944580078125e+02 1.448866577148437500e+02
1.514637603759765625e+02 1.236952972412109375e+02
1.506143493652343750e+02 1.024073028564453125e+02
1.490799102783203125e+02 8.116297912597656250e+01
1.445039367675781250e+02 6.039276123046875000e+01
1.346517791748046875e+02 4.160590744018554688e+01
1.190179214477539062e+02 2.729115867614746094e+01
9.999147033691406250e+01 1.778526496887207031e+01
7.987109375000000000e+01 1.079059982299804688e+01
5.968916320800781250e+01 3.968207597732543945e+00
4.057531738281250000e+01 -5.346818923950195312e+00
2.554678344726562500e+01 -2.020664787292480469e+01
2.042435646057128906e+01 -4.054777145385742188e+01
2.802081871032714844e+01 -6.007413101196289062e+01
4.549146270751953125e+01 -7.176863861083984375e+01
6.653898620605468750e+01 -7.400528717041015625e+01
8.741350555419921875e+01 -6.994541931152343750e+01
1.075109786987304688e+02 -6.288938140869140625e+01
1.274944839477539062e+02 -5.550189971923828125e+01
1.476267547607421875e+02 -4.853127670288085938e+01
1.679752960205078125e+02 -4.222210311889648438e+01
1.885856323242187500e+02 -3.683307647705078125e+01
2.094647369384765625e+02 -3.260764312744140625e+01
2.305651092529296875e+02 -2.968505287170410156e+01
2.518145446777343750e+02 -2.820555305480957031e+01
2.731137084960937500e+02 -2.835171890258789062e+01
2.943327331542968750e+02 -3.021214675903320312e+01
3.154143981933593750e+02 -3.328308105468750000e+01
3.364319763183593750e+02 -3.677412033081054688e+01
3.574853820800781250e+02 -4.004010391235351562e+01
3.786466064453125000e+02 -4.249605560302734375e+01
3.999205932617187500e+02 -4.353444290161132812e+01
4.211781616210937500e+02 -4.233583068847656250e+01
4.420872802734375000e+02 -3.832230377197265625e+01
4.623547363281250000e+02 -3.179878044128417969e+01
4.817893066406250000e+02 -2.308527755737304688e+01
5.005987243652343750e+02 -1.308265590667724609e+01
5.190720214843750000e+02 -2.468520879745483398e+00
5.376036376953125000e+02 8.042252540588378906e+00
5.566385498046875000e+02 1.760314941406250000e+01
5.764282226562500000e+02 2.546955299377441406e+01
5.969038696289062500e+02 3.132880592346191406e+01
6.178191528320312500e+02 3.535604476928710938e+01
6.390006103515625000e+02 3.760399627685546875e+01
6.602837524414062500e+02 3.852744293212890625e+01
6.815880737304687500e+02 3.849934387207031250e+01
7.028812866210937500e+02 3.780667877197265625e+01
7.241266479492187500e+02 3.623997116088867188e+01
7.452088623046875000e+02 3.320576095581054688e+01
7.658729858398437500e+02 2.806735610961914062e+01
7.856546020507812500e+02 2.020733451843261719e+01
8.038803100585937500e+02 9.231601715087890625e+00
8.195582275390625000e+02 -5.134367942810058594e+00
8.315291748046875000e+02 -2.269433021545410156e+01
8.389307861328125000e+02 -4.261931991577148438e+01
8.415946655273437500e+02 -6.371480941772460938e+01
8.398525390625000000e+02 -8.491385650634765625e+01
8.343097534179687500e+02 -1.054615097045898438e+02
8.259140625000000000e+02 -1.250293655395507812e+02
8.156770019531250000e+02 -1.437088623046875000e+02
8.044463500976562500e+02 -1.618128356933593750e+02
7.929262695312500000e+02 -1.797352905273437500e+02
7.817960205078125000e+02 -1.979006805419921875e+02
7.717686767578125000e+02 -2.166929779052734375e+02
7.628651123046875000e+02 -2.360477752685546875e+02
7.540180664062500000e+02 -2.554291381835937500e+02
7.442046508789062500e+02 -2.743345336914062500e+02
7.325530395507812500e+02 -2.921543579101562500e+02
7.181672363281250000e+02 -3.078148498535156250e+02
7.002420654296875000e+02 -3.192084655761718750e+02
6.801069946289062500e+02 -3.260449829101562500e+02
6.590099487304687500e+02 -3.288104858398437500e+02
6.377404174804687500e+02 -3.280468750000000000e+02
6.168432617187500000e+02 -3.239942016601562500e+02
5.966660156250000000e+02 -3.171918334960937500e+02
5.773311767578125000e+02 -3.082642517089843750e+02
5.590839233398437500e+02 -2.972905578613281250e+02
5.426932373046875000e+02 -2.837274780273437500e+02
5.298590087890625000e+02 -2.668078613281250000e+02
5.236213378906250000e+02 -2.465993194580078125e+02
5.275885009765625000e+02 -2.259376831054687500e+02
5.405243530273437500e+02 -2.091680145263671875e+02
5.581257934570312500e+02 -1.972738800048828125e+02
5.779830322265625000e+02 -1.896398162841796875e+02
5.987568359375000000e+02 -1.849412231445312500e+02
6.197338256835937500e+02 -1.812132415771484375e+02
6.406126708984375000e+02 -1.769831390380859375e+02
6.610166015625000000e+02 -1.708995666503906250e+02
6.801463012695312500e+02 -1.616048583984375000e+02
6.963565063476562500e+02 -1.479050292968750000e+02
7.066437988281250000e+02 -1.294195251464843750e+02
7.073871459960937500e+02 -1.083626708984375000e+02
6.979730834960937500e+02 -8.947522735595703125e+01
6.816679077148437500e+02 -7.593349456787109375e+01
6.619853515625000000e+02 -6.793132019042968750e+01
6.410773925781250000e+02 -6.393603897094726562e+01
6.198411254882812500e+02 -6.228131103515625000e+01
5.985480957031250000e+02 -6.157961273193359375e+01
5.772436523437500000e+02 -6.159492492675781250e+01
5.559528198242187500e+02 -6.235606765747070312e+01
5.347019653320312500e+02 -6.386629867553710938e+01
5.135123291015625000e+02 -6.607684326171875000e+01
4.923999023437500000e+02 -6.893323516845703125e+01
4.713781738281250000e+02 -7.239456176757812500e+01
4.504662780761718750e+02 -7.646702575683593750e+01
4.296865539550781250e+02 -8.116733551025390625e+01
4.090628967285156250e+02 -8.651088714599609375e+01
3.886192626953125000e+02 -9.250629425048828125e+01
3.683233337402343750e+02 -9.898637390136718750e+01
3.482060852050781250e+02 -1.059981536865234375e+02
3.283356628417968750e+02 -1.136835098266601562e+02
3.086501464843750000e+02 -1.218312606811523438e+02
2.891762084960937500e+02 -1.304720764160156250e+02
2.699451293945312500e+02 -1.396406097412109375e+02
2.509705505371093750e+02 -1.493288879394531250e+02
2.322513732910156250e+02 -1.595021667480468750e+02
2.134664459228515625e+02 -1.695482482910156250e+02
1.934416351318359375e+02 -1.766191711425781250e+02
1.726496429443359375e+02 -1.742010498046875000e+02
1.559267883300781250e+02 -1.611558990478515625e+02
1.394435119628906250e+02 -1.477469329833984375e+02
1.189545745849609375e+02 -1.435114440917968750e+02
9.994086456298828125e+01 -1.523115081787109375e+02
8.937829589843750000e+01 -1.705072326660156250e+02
8.751147460937500000e+01 -1.916418457031250000e+02
9.047030639648437500e+01 -2.127237396240234375e+02
9.495089721679687500e+01 -2.335511932373046875e+02
9.992932128906250000e+01 -2.542664947509765625e+02
1.052445220947265625e+02 -2.748982238769531250e+02
1.107164154052734375e+02 -2.954890747070312500e+02
1.161632385253906250e+02 -3.160865173339843750e+02
1.214084396362304688e+02 -3.367361145019531250e+02
