3.400040149688720703e+00 3.740184783935546875e+00
-1.482933807373046875e+01 3.442582321166992188e+01
-3.523591613769531250e+01 6.343927001953125000e+01
-5.439601516723632812e+01 9.087632751464843750e+01
-7.414256286621093750e+01 1.206040191650390625e+02
-9.368582153320312500e+01 1.491310577392578125e+02
-1.134912414550781250e+02 1.769350433349609375e+02
-1.312893066406250000e+02 2.042277221679687500e+02
-1.493145446777343750e+02 2.369204559326171875e+02
-1.686478118896484375e+02 2.650539245605468750e+02
-1.858496704101562500e+02 2.962636108398437500e+02
-1.932799224853515625e+02 3.282524108886718750e+02
-1.625334472656250000e+02 3.437792663574218750e+02
-1.324249114990234375e+02 3.337406005859375000e+02
-9.967658233642578125e+01 3.181510620117187500e+02
-6.744554901123046875e+01 3.051958312988281250e+02
-3.949214172363281250e+01 2.893495483398437500e+02
-5.906587123870849609e+00 2.696889038085937500e+02
1.897187423706054688e+01 2.504872894287109375e+02
4.680122756958007812e+01 2.251430206298828125e+02
7.380470275878906250e+01 2.042572479248046875e+02
9.913906860351562500e+01 1.792517242431640625e+02
1.247706298828125000e+02 1.571605072021484375e+02
1.476648559570312500e+02 1.272649536132812500e+02
1.671572418212890625e+02 1.051290206909179688e+02
1.943524017333984375e+02 7.853369140625000000e+01
2.183330841064453125e+02 5.127599716186523438e+01
2.392319030761718750e+02 1.940913391113281250e+01
2.649443359375000000e+02 1.856690526008605957e+00
2.879862670898437500e+02 -2.572348594665527344e+01
3.177650451660156250e+02 -4.503274536132812500e+01
3.444037780761718750e+02 -6.381496047973632812e+01
3.711645507812500000e+02 -8.595185089111328125e+01
3.942359313964843750e+02 -1.092383499145507812e+02
4.132419128417968750e+02 -1.406998901367187500e+02
4.251477050781250000e+02 -1.705889739990234375e+02
4.352218017578125000e+02 -2.082027130126953125e+02
4.435339660644531250e+02 -2.435614624023437500e+02
4.630698242187500000e+02 -2.685136413574218750e+02
4.833141784667968750e+02 -2.958316650390625000e+02
5.026238098144531250e+02 -3.286127929687500000e+02
5.227011718750000000e+02 -3.570367736816406250e+02
5.402041015625000000e+02 -3.851677551269531250e+02
5.623663330078125000e+02 -4.109844055175781250e+02
5.780901489257812500e+02 -4.427174987792968750e+02
5.956895751953125000e+02 -4.746049194335937500e+02
6.106173095703125000e+02 -4.999248046875000000e+02
6.358740234375000000e+02 -5.321059570312500000e+02
6.433187866210937500e+02 -5.695650024414062500e+02
6.569090576171875000e+02 -6.001015014648437500e+02
6.675502319335937500e+02 -6.322935180664062500e+02
6.810425415039062500e+02 -6.624071655273437500e+02
6.958928222656250000e+02 -6.999132690429687500e+02
7.087327880859375000e+02 -7.307340087890625000e+02
7.119310302734375000e+02 -7.647562866210937500e+02
7.288609619140625000e+02 -7.976936645507812500e+02
7.383349609375000000e+02 -8.350891723632812500e+02
7.518433837890625000e+02 -8.628476562500000000e+02
7.600844116210937500e+02 -8.946335449218750000e+02
7.682650756835937500e+02 -9.319380493164062500e+02
7.811947021484375000e+02 -9.614942016601562500e+02
7.891360473632812500e+02 -9.981638793945312500e+02
8.041503906250000000e+02 -1.028608642578125000e+03
8.137716674804687500e+02 -1.062949218750000000e+03
8.194041137695312500e+02 -1.094615478515625000e+03
8.344513549804687500e+02 -1.127999145507812500e+03
8.397050170898437500e+02 -1.160960449218750000e+03
8.565740356445312500e+02 -1.194541748046875000e+03
8.683577270507812500e+02 -1.227628906250000000e+03
8.684582519531250000e+02 -1.264574096679687500e+03
8.527786254882812500e+02 -1.292136108398437500e+03
8.274663085937500000e+02 -1.317803588867187500e+03
8.234712524414062500e+02 -1.357010986328125000e+03
8.182137451171875000e+02 -1.382436035156250000e+03
8.336524658203125000e+02 -1.419442749023437500e+03
8.413532104492187500e+02 -1.450965332031250000e+03
8.327968139648437500e+02 -1.485923339843750000e+03
8.181773071289062500e+02 -1.515520874023437500e+03
7.824446411132812500e+02 -1.536547241210937500e+03
7.612615966796875000e+02 -1.555209472656250000e+03
7.286398925781250000e+02 -1.582951782226562500e+03
7.062386474609375000e+02 -1.600292846679687500e+03
6.770331420898437500e+02 -1.622753417968750000e+03
6.467247924804687500e+02 -1.644761230468750000e+03
6.186586303710937500e+02 -1.666099609375000000e+03
5.904885864257812500e+02 -1.677570434570312500e+03
5.537838745117187500e+02 -1.692198730468750000e+03
5.270193481445312500e+02 -1.679178588867187500e+03
5.087103881835937500e+02 -1.649508300781250000e+03
5.236479492187500000e+02 -1.611734741210937500e+03
5.435413208007812500e+02 -1.592676879882812500e+03
5.741270141601562500e+02 -1.572841552734375000e+03
5.974038696289062500e+02 -1.558807128906250000e+03
6.249895019531250000e+02 -1.538414916992187500e+03
6.456059570312500000e+02 -1.509663208007812500e+03
6.400050048828125000e+02 -1.466645019531250000e+03
6.310090942382812500e+02 -1.441453002929687500e+03
6.226146850585937500e+02 -1.405031738281250000e+03
6.082480468750000000e+02 -1.369665405273437500e+03
6.005872802734375000e+02 -1.339435424804687500e+03
5.922536621093750000e+02 -1.300403930664062500e+03
5.800509033203125000e+02 -1.271026367187500000e+03
5.716019287109375000e+02 -1.241018920898437500e+03
5.664395751953125000e+02 -1.202344726562500000e+03
5.665697021484375000e+02 -1.171367309570312500e+03
5.528173217773437500e+02 -1.136770629882812500e+03
5.505206298828125000e+02 -1.103637695312500000e+03
5.371801757812500000e+02 -1.069268554687500000e+03
5.258796386718750000e+02 -1.036994140625000000e+03
5.052062683105468750e+02 -1.012409667968750000e+03
4.791273498535156250e+02 -9.883618774414062500e+02
4.439206237792968750e+02 -9.753240356445312500e+02
4.120674133300781250e+02 -9.704193115234375000e+02
3.763661804199218750e+02 -9.715742797851562500e+02
3.417854919433593750e+02 -9.843608398437500000e+02
3.099638366699218750e+02 -9.943987426757812500e+02
2.801341857910156250e+02 -1.023821838378906250e+03
2.572795715332031250e+02 -1.045592529296875000e+03
2.454300537109375000e+02 -1.072710205078125000e+03
2.319164886474609375e+02 -1.105514526367187500e+03
2.058671722412109375e+02 -1.138553833007812500e+03
2.062689208984375000e+02 -1.174206787109375000e+03
1.909425659179687500e+02 -1.202642700195312500e+03
1.837777404785156250e+02 -1.237494750976562500e+03
1.718776855468750000e+02 -1.268368286132812500e+03
1.626475219726562500e+02 -1.300031982421875000e+03
1.517832336425781250e+02 -1.336814819335937500e+03
1.298403625488281250e+02 -1.366024169921875000e+03
1.162156143188476562e+02 -1.392869384765625000e+03
8.299423980712890625e+01 -1.403990966796875000e+03
5.191962432861328125e+01 -1.400507202148437500e+03
1.500252437591552734e+01 -1.396078247070312500e+03
-1.822840690612792969e+01 -1.385786499023437500e+03
-4.536592102050781250e+01 -1.386877563476562500e+03
-8.234308624267578125e+01 -1.403335571289062500e+03
-1.017864990234375000e+02 -1.428141113281250000e+03
-1.220675430297851562e+02 -1.465071899414062500e+03
-1.339317932128906250e+02 -1.489992919921875000e+03
-1.502661590576171875e+02 -1.520209106445312500e+03
-1.688954620361328125e+02 -1.557759765625000000e+03
-1.889632720947265625e+02 -1.582210083007812500e+03
-2.223761138916015625e+02 -1.599848144531250000e+03
-2.483112487792968750e+02 -1.600351928710937500e+03
-2.824031066894531250e+02 -1.584969726562500000e+03
-3.128863830566406250e+02 -1.571024658203125000e+03
-3.405379333496093750e+02 -1.544561279296875000e+03
-3.668961486816406250e+02 -1.525587524414062500e+03
-3.847981262207031250e+02 -1.494490356445312500e+03
-3.947368469238281250e+02 -1.461112060546875000e+03
-3.944672241210937500e+02 -1.426224609375000000e+03
-3.868022766113281250e+02 -1.387270874023437500e+03
-3.735496520996093750e+02 -1.361093383789062500e+03
-3.627769775390625000e+02 -1.326795410156250000e+03
-3.499456481933593750e+02 -1.297995605468750000e+03
-3.258663940429687500e+02 -1.265839477539062500e+03
-3.057926635742187500e+02 -1.240997192382812500e+03
-2.833477172851562500e+02 -1.213828735351562500e+03
