1.771329045295715332e+00 -8.024230003356933594e-01
2.911441421508789062e+01 1.812785863876342773e+00
5.647145843505859375e+01 4.277904033660888672e+00
8.383818817138671875e+01 6.633168220520019531e+00
1.112108306884765625e+02 8.918845176696777344e+00
1.385859069824218750e+02 1.117521953582763672e+01
1.659600830078125000e+02 1.344258213043212891e+01
1.933299407958984375e+02 1.576121520996093750e+01
2.206918945312500000e+02 1.817138671875000000e+01
2.480418853759765625e+02 2.071333694458007812e+01
2.753753356933593750e+02 2.342726135253906250e+01
3.026868591308593750e+02 2.635333824157714844e+01
3.299692993164062500e+02 2.953888511657714844e+01
3.570760803222656250e+02 3.390547561645507812e+01
3.825883789062500000e+02 4.375972366333007812e+01
4.018809509277343750e+02 6.290066528320312500e+01
4.102007141113281250e+02 8.889079284667968750e+01
4.100079956054687500e+02 1.162882080078125000e+02
4.050849914550781250e+02 1.433002777099609375e+02
3.991503906250000000e+02 1.701194152832031250e+02
3.932284240722656250e+02 1.969413604736328125e+02
3.871112060546875000e+02 2.237187042236328125e+02
3.794617309570312500e+02 2.500897369384765625e+02
3.678616943359375000e+02 2.749293518066406250e+02
3.502614440917968750e+02 2.958835449218750000e+02
3.273768615722656250e+02 3.109246520996093750e+02
3.019503479003906250e+02 3.212749938964843750e+02
2.762030334472656250e+02 3.308344726562500000e+02
2.515650024414062500e+02 3.429322204589843750e+02
2.291215972900390625e+02 3.587028503417968750e+02
2.096461791992187500e+02 3.780265197753906250e+02
1.942398071289062500e+02 4.007130432128906250e+02
1.837619323730468750e+02 4.260432739257812500e+02
1.790914611816406250e+02 4.530591430664062500e+02
1.794915008544921875e+02 4.805016784667968750e+02
1.829408569335937500e+02 5.077391967773437500e+02
1.885845336914062500e+02 5.346180419921875000e+02
1.950200958251953125e+02 5.613213500976562500e+02
2.009191284179687500e+02 5.881458740234375000e+02
2.052950286865234375e+02 6.152589111328125000e+02
2.081821289062500000e+02 6.425717773437500000e+02
2.097982025146484375e+02 6.699899291992187500e+02
2.102627563476562500e+02 6.974520263671875000e+02
2.096741943359375000e+02 7.249121093750000000e+02
2.081526641845703125e+02 7.523367919921875000e+02
2.058792266845703125e+02 7.797097778320312500e+02
2.030683135986328125e+02 8.070332031250000000e+02
1.990924682617187500e+02 8.341957397460937500e+02
1.870643463134765625e+02 8.585205078125000000e+02
1.640536651611328125e+02 8.731890869140625000e+02
1.446517791748046875e+02 8.916080932617187500e+02
1.458394775390625000e+02 9.185109252929687500e+02
1.595773162841796875e+02 9.421959838867187500e+02
1.737795715332031250e+02 9.656275024414062500e+02
1.760940246582031250e+02 9.924789428710937500e+02
1.555950622558593750e+02 1.006856140136718750e+03
1.329593811035156250e+02 9.924871215820312500e+02
1.204836273193359375e+02 9.681549072265625000e+02
1.112973251342773438e+02 9.422687988281250000e+02
1.021693191528320312e+02 9.163619384765625000e+02
9.307307434082031250e+01 8.904439086914062500e+02
8.400785827636718750e+01 8.645150146484375000e+02
7.497176361083984375e+01 8.385759277343750000e+02
6.596221160888671875e+01 8.126276855468750000e+02
5.697666168212890625e+01 7.866710205078125000e+02
4.801253890991210938e+01 7.607070312500000000e+02
3.906728744506835938e+01 7.347365112304687500e+02
3.013833999633789062e+01 7.087603759765625000e+02
2.122312545776367188e+01 6.827794799804687500e+02
1.231907653808593750e+01 6.567947998046875000e+02
3.423622369766235352e+00 6.308071899414062500e+02
-5.465807437896728516e+00 6.048175048828125000e+02
-1.435178565979003906e+01 5.788265991210937500e+02
-2.323688316345214844e+01 5.528354492187500000e+02
-3.212368774414062500e+01 5.268448486328125000e+02
-4.101479339599609375e+01 5.008557434082031250e+02
-4.991281127929687500e+01 4.748689880371093750e+02
-5.882033538818359375e+01 4.488854675292968750e+02
-6.773996734619140625e+01 4.229061279296875000e+02
-7.667430877685546875e+01 3.969318542480468750e+02
-8.562556457519531250e+01 3.709633789062500000e+02
-9.459475708007812500e+01 3.450011291503906250e+02
-1.035826568603515625e+02 3.190453186035156250e+02
-1.125900650024414062e+02 2.930962829589843750e+02
-1.216177520751953125e+02 2.671542968750000000e+02
-1.306665039062500000e+02 2.412196350097656250e+02
-1.397475433349609375e+02 2.152962646484375000e+02
-1.489432678222656250e+02 1.894134521484375000e+02
-1.582922821044921875e+02 1.635855255126953125e+02
-1.676847686767578125e+02 1.377733612060546875e+02
-1.770359954833984375e+02 1.119462356567382812e+02
-1.863166961669921875e+02 8.609368896484375000e+01
-1.955912170410156250e+02 6.023892211914062500e+01
-2.049053649902343750e+02 3.439839553833007812e+01
-2.142625885009765625e+02 8.573443412780761719e+00
-2.236644592285156250e+02 -1.723528861999511719e+01
-2.331125335693359375e+02 -4.302714157104492188e+01
-2.426083831787109375e+02 -6.880144500732421875e+01
-2.521333923339843750e+02 -9.456497192382812500e+01
-2.574650573730468750e+02 -1.213298568725585938e+02
-2.447150726318359375e+02 -1.441577758789062500e+02
-2.177723083496093750e+02 -1.473642120361328125e+02
-1.915261993408203125e+02 -1.528370819091796875e+02
-1.787695617675781250e+02 -1.766510314941406250e+02
-1.717652893066406250e+02 -2.032097473144531250e+02
-1.645273437500000000e+02 -2.297048034667968750e+02
-1.558974761962890625e+02 -2.557770233154296875e+02
-1.453561859130859375e+02 -2.811339721679687500e+02
-1.328432312011718750e+02 -3.055778198242187500e+02
-1.184184875488281250e+02 -3.289451599121093750e+02
-1.023727264404296875e+02 -3.512333984375000000e+02
-8.506906890869140625e+01 -3.725615844726562500e+02
-6.672594451904296875e+01 -3.930036926269531250e+02
-4.749481582641601562e+01 -4.126133117675781250e+02
-2.749807548522949219e+01 -4.314423522949218750e+02
-6.913740634918212891e+00 -4.496282043457031250e+02
1.407235145568847656e+01 -4.673496704101562500e+02
3.532137298583984375e+01 -4.847552795410156250e+02
5.679706573486328125e+01 -5.018803710937500000e+02
7.850489044189453125e+01 -5.187102661132812500e+02
1.004357070922851562e+02 -5.352485351562500000e+02
1.226067047119140625e+02 -5.514631958007812500e+02
1.450340118408203125e+02 -5.673216552734375000e+02
1.676119537353515625e+02 -5.829652099609375000e+02
1.903076934814453125e+02 -5.984371337890625000e+02
2.132175903320312500e+02 -6.135899658203125000e+02
2.363507995605468750e+02 -6.283997192382812500e+02
2.596748046875000000e+02 -6.429072265625000000e+02
2.831488037109375000e+02 -6.571708984375000000e+02
3.067723388671875000e+02 -6.711853637695312500e+02
3.305650939941406250e+02 -6.849105224609375000e+02
3.545171508789062500e+02 -6.983558959960937500e+02
3.786134948730468750e+02 -7.115408935546875000e+02
4.028399047851562500e+02 -7.244854736328125000e+02
4.271828002929687500e+02 -7.372096557617187500e+02
4.516299438476562500e+02 -7.497324829101562500e+02
4.772528686523437500e+02 -7.591588134765625000e+02
5.010911865234375000e+02 -7.487354125976562500e+02
5.124194335937500000e+02 -7.237885131835937500e+02
5.301475830078125000e+02 -7.036278076171875000e+02
5.547973022460937500e+02 -6.916596069335937500e+02
5.694141235351562500e+02 -6.690011596679687500e+02
5.729362182617187500e+02 -6.418276977539062500e+02
5.735838012695312500e+02 -6.143675537109375000e+02
5.733601684570312500e+02 -5.869057617187500000e+02
5.672729492187500000e+02 -5.603569335937500000e+02
5.460509643554687500e+02 -5.443771362304687500e+02
5.187568359375000000e+02 -5.443185424804687500e+02
4.917013244628906250e+02 -5.490526123046875000e+02
4.647681884765625000e+02 -5.544447021484375000e+02
4.378723144531250000e+02 -5.600210571289062500e+02
